,1a,1b,1c,1d,1e,1f,1g,1h,1i,2a,2b,2c,2d,2e,2f,2g,2h,2i
2022/05/07 06:41:09,49.32895415109948,84.82835216584962,45.58716450143405,37.601531867311856,38.43840935385217,38.38628553895413,51.18936114897807,191.34813194013336,178.96345069367337,417.9244106657155,528.176862653908,401.4219373944596,92.25164872428302,84.83424752180694,111.05707556657546,35.203007433710425,41.558031466060996,37.96046006545
2022/05/07 06:41:11,49.63164380264985,85.30907500482643,45.87067892788518,37.810008102463286,38.646953128398344,38.613367336571805,51.46979957747868,192.28501475750917,179.84812893804892,419.4058098455791,530.0173358750511,402.9497654395079,92.68934274338754,85.24568382618523,111.57999889680187,35.41187101611108,41.793923549900924,38.17771556010138
2022/05/07 06:41:14,49.934333454200214,85.78979784380326,46.1541933543363,38.01848433761471,38.85549690294452,38.84044913418948,51.75023800597929,193.22189757488508,180.73280718242447,420.86833769831065,531.8480711426434,404.4875144458877,93.13721569316888,85.6669162330487,112.10292222702829,35.6112407993117,42.02981563374086,38.39497105475276
2022/05/07 06:41:16,50.23702310575058,86.27052068278009,46.43770778078743,38.22696057276613,39.0640406774907,39.06753093180715,52.04002438209659,194.1587803922609,181.62742563179293,422.34030121460825,533.6885443637866,406.02526345226755,93.58508864295024,86.07835253742698,112.6159790793259,35.81061058251233,42.26570771758078,38.612226549404134
2022/05/07 06:41:18,50.539712757300954,86.75124352175692,46.721222207238554,38.43543680791756,39.272584452036874,39.29461272942482,52.32981075821389,195.09566320963674,182.52204408116148,423.8122647309057,535.5192796313789,407.5729334199789,94.03296159273162,86.48978884180524,113.13890240955232,36.01947416491298,42.501599801420724,38.82948204405552
2022/05/07 06:41:54,50.851861460462274,87.25119527429281,47.01451299322247,38.643913043068984,39.49060748906243,39.5216945270425,52.61959713433118,196.08346357143523,183.44648314550892,425.3408422285994,537.3987046667262,409.1503662716847,94.49101347318982,86.91102124866873,113.67169221770753,36.22833774731364,42.73749188526065,39.04673753870689
2022/05/07 06:41:57,51.1640101636236,87.7511470268287,47.30780377920639,38.852389278220414,39.70863052608797,39.75823806622757,52.90938351044848,197.0712639332337,184.3709222098564,426.878855389859,539.2781297020736,410.7377200847219,94.94906535364802,87.32245755304702,114.20448202586273,36.43720132971429,42.97338396910058,39.26399303335827
2022/05/07 06:41:59,51.47615886678492,88.22225540902596,47.60109456519031,39.06086551337184,39.926653563113526,39.99478160541265,53.180473991332406,198.0081467506095,185.27548086421785,428.35081890615663,541.0406992948085,412.28539005243323,95.40711723410622,87.73389385742527,114.72740535608914,36.63657111291492,43.21953223049877,39.47137327825277
2022/05/07 06:42:01,51.78830756994624,88.69336379122325,47.89438535117423,39.26934174852327,40.14467660013907,40.23132514459772,53.460912419833015,198.95521307686988,186.18003951857935,429.8227824224541,542.7935309339927,413.8429809814761,95.86516911456445,88.15512626428877,115.25032868631556,36.835940896115545,43.46568049189696,39.678753523147265
2022/05/07 06:42:03,52.10991532471851,89.17408663020008,48.18767613715816,39.47781798367469,40.36269963716462,40.4678686837828,53.741350848333624,199.9124629120148,187.09453837793382,431.3136172658837,544.5463625731767,415.4104928718503,96.3130420643458,88.57635867115222,115.78311849447077,37.03531067931617,43.71182875329516,39.886133768041766
2022/05/07 06:42:05,52.43152307949077,89.64519501239737,48.49074328267486,39.695770411333,40.58072267419017,40.70441222296788,54.021789276834234,200.8798962560442,188.0090372372883,432.8138877728793,546.3381460265648,416.97800476222466,96.76091501412716,89.00738718050091,116.32577478055478,37.23468046251679,43.95797701469334,40.09351401293627
2022/05/07 06:42:07,52.75313083426304,90.11630339459462,48.793810428191584,39.91372283899132,40.798745711215716,40.94095576215295,54.30222770533486,201.8473296000736,188.92353609664278,434.3235939434409,548.1494053870549,418.5355956912675,97.21896689458536,89.43841568984956,116.85856458871,37.434050245717415,44.20412527609153,40.30089425783076
2022/05/07 06:42:42,53.074738589035306,90.59702623357148,49.096877573708305,40.13167526664962,41.026248010720636,41.177499301338024,54.58266613383546,202.81476294410305,189.83803495599727,435.8238644504365,549.9509267939942,420.0733446976473,97.67701877504356,89.86944419919826,117.39135439686522,37.642913828118076,44.45027353748972,40.508274502725264
2022/05/07 06:42:44,53.39634634380758,91.07774907254829,49.390168359692225,40.349627694307934,41.25375031022556,41.4140428405231,54.863104562336076,203.78219628813244,190.7624740203447,437.3052636303001,551.7329722938314,421.6011727426956,98.12489172482492,90.3004727085469,117.92414420502043,37.85177741051873,44.696421798887904,40.715654747619766
2022/05/07 06:42:46,53.7084950469689,91.5584719115251,49.68345914567615,40.567580121966245,41.48125260973048,41.65058637970817,55.14354299083668,204.75981314104638,191.69685328968515,438.78666281016365,553.5052798401174,423.1389217490755,98.57276467460629,90.7315012178956,118.45693401317564,38.06064099291939,44.93231388272784,40.93291024227114
2022/05/07 06:42:48,53.992266595297366,91.98150800982471,49.95719721259447,40.776056357117675,41.69927564675602,41.87766817732585,55.4146334717206,205.7374299939603,192.6312325590256,440.11709137297106,555.1412560366891,424.65682883279237,98.97992190168024,91.14293752227387,118.96012438754445,38.26001077612001,45.16820596656777,41.14029048716563
2022/05/07 06:42:50,54.27603814362585,92.40454410812431,50.2309352795128,40.9845325922691,41.91729868378158,42.10474997494353,55.685723952604526,206.71504684687423,193.56561182836603,441.45695559934444,556.7869701868119,426.17473591650923,99.38707912875422,91.56416992913734,119.46331476191327,38.459380559320635,45.404098050407704,41.34767073206014
2022/05/07 06:42:53,54.55980969195432,92.82758020642392,50.51444970596392,41.19300882742052,42.135321720807134,42.331831772561195,55.96616238110514,207.70284720867267,194.49999109770647,442.8062554892839,558.4326843369348,427.70256396155764,99.80441528650502,91.98540233600083,119.96650513628207,38.65875034252126,45.63999013424763,41.55505097695463
2022/05/07 06:42:55,54.843581240282795,93.25061630472351,50.797964132415046,41.40148506257195,42.35334475783268,42.55891357017887,56.24660080960574,208.69064757047116,195.43437036704694,444.17442670635535,560.0881364406085,429.2403129679375,100.22175144425583,92.40663474286431,120.47956198857969,38.85812012572189,45.875882218087575,41.76243122184913
2022/05/07 06:43:31,55.12735278861126,93.67365240302311,51.081478558866166,41.61943749023026,42.57136779485823,42.785995367796545,56.527039238106354,209.6886314411541,196.36874963638738,445.5520335869929,561.7435885442824,430.7879829356488,100.63908760200664,92.82786714972778,120.9926188408773,39.05748990892251,46.1117743019275,41.97968671650051
2022/05/07 06:43:34,55.411124336939736,94.0966885013227,51.36499298531729,41.83738991788857,42.789390831883765,43.013077165414224,56.807477666606964,210.68661531183707,197.31306911072076,446.9296404676303,563.4477304157114,432.34557386469163,101.06660269043431,93.24909955659125,121.50567569317491,39.25685969212314,46.34766638576743,42.196942211151885
2022/05/07 06:43:36,55.6948958852682,94.51972459962231,51.64850741176841,42.055342345546876,43.00741386890932,43.249620704599295,57.09726404272426,211.68459918252003,198.26732879004717,448.3449900025318,565.2005620548954,433.90316479373433,101.49411777886196,93.67033196345471,122.01873254547252,39.45622947532376,46.58355846960737,42.414197705803275
2022/05/07 06:43:38,55.978667433596684,94.95237515470144,51.93202183821954,42.27329477320519,43.23491616841424,43.48616424378437,57.38705041884157,212.69276656208754,199.2215884693736,449.7886465281314,566.9923455082835,435.37146707079387,101.92163286728962,94.0915643703182,122.56138883155653,39.65559925852439,46.8194505534473,42.63145320045465
2022/05/07 06:43:40,56.2718980335361,95.37541125300105,52.225312624203454,42.4912472008635,43.462418467919164,43.722707782969444,57.67683679495887,213.71111745053955,200.19572855868597,451.2606100444289,568.8133428223247,436.8794531931793,102.35932688639414,94.52259287966687,123.10404511764055,39.86446284092504,47.05534263728723,42.8585839448629
2022/05/07 06:43:42,56.56512863347553,95.80806180808018,52.518603410187374,42.7091996285218,43.6804415049447,43.96871306372192,57.97597111869285,214.7396518478761,201.1897490579843,452.7231378971604,570.6246021828149,438.3675973929017,102.79702090549864,94.95362138901555,123.64670140372456,40.073326423325696,47.29123472112716,43.085714689271164
2022/05/07 06:43:43,56.858359233414944,96.24071236315932,52.811894196171295,42.92715205618012,43.898464541970256,44.2147183444744,58.275105442426835,215.76818624521263,202.18376955728266,454.1951014134581,572.4455994968561,439.9251883219446,103.24489385528,95.40424210333461,124.19922416773737,40.282190005726356,47.52712680496709,43.31284543367942
2022/05/07 06:44:19,57.17996698818721,96.66374846145892,53.13451406075361,43.173533061359066,44.15440462891329,44.49857059149649,58.61163155662756,216.969840293586,203.32689313147574,455.90295651890574,574.6269010922852,441.7704871296004,103.7640193197993,95.92343553505006,124.8405452331094,40.52902878492713,47.814299776598304,43.569601927358335
2022/05/07 06:44:21,57.50157474295948,97.08678455975853,53.45713392533593,43.419914066538034,44.41034471585633,44.78242283851858,58.957505618444976,218.18167785084387,204.47995691066183,457.62024728791965,576.8276785948161,443.62570689858757,104.28314478431861,96.44262896676551,125.49173277641022,40.77586756412791,48.101472748229526,43.82635842103723
2022/05/07 06:44:23,57.82318249773175,97.50982065805813,53.77975378991824,43.66629507171699,44.66628480279936,45.066275085540674,59.303379680262395,219.3935154081018,205.64296089484088,459.3375380569334,579.0187181437961,445.50076859023784,104.8022702488379,96.97161850096616,126.14292031971101,41.02270634332868,48.38864571986075,44.08311491471613
2022/05/07 06:44:25,58.11641309767118,97.89439892923959,54.08282093543496,43.90319988438906,44.91274562726303,45.340665590995364,59.63055784684645,220.56461892982162,206.766204059048,460.96047219028725,581.1318540643681,447.31630451389924,105.30103785200352,97.4810158301964,126.76450842922543,41.26005132332942,48.66556251393371,44.32999615863816
2022/05/07 06:44:28,58.40964369761059,98.27897720042104,54.38588808095167,44.14958088956802,45.15920645172669,45.61505609645005,59.95773601343049,221.74590596042594,207.8993874282481,462.5834063236409,583.264465892042,449.1417613988921,105.79980545516912,97.99041315942667,127.39596301666865,41.49739630333017,48.94247930800668,44.58675265231705
2022/05/07 06:44:30,58.70287429755001,98.65394101482296,54.68895522646839,44.39596189474698,45.40566727619036,45.88944660190474,60.29426212763122,222.9271929910303,209.0425110024412,464.21577612056063,585.3970777197159,450.9771392452164,106.29857305833471,98.50960659114209,128.03728408204069,41.73474128333091,49.21939610207964,44.84350914599596
2022/05/07 06:44:32,58.99610489748944,99.02890482922489,54.99202237198511,44.64234289992594,45.652128100654025,46.16383710735943,60.63078824183196,224.0982965127501,210.1756943716413,465.83871025391437,587.5102136402878,452.81251709154077,106.79734066150033,99.02880002285754,128.66873866948387,41.97208626333166,49.4963128961526,45.10026563967485
2022/05/07 06:45:06,59.28933549742885,99.40386864362681,55.29508951750183,44.888723905104904,45.89858892511768,46.43822761281412,60.96731435603268,225.26940003446992,211.3088777408414,467.49938704153215,589.6330875144107,454.6974997445225,107.30628719534278,99.55778955705819,129.3100597348559,42.2094312433324,49.77322969022556,45.357022133353766
2022/05/07 06:45:08,59.58256609736828,99.77883245802872,55.59815666301855,45.135104910283864,46.14504974958134,46.71261811826881,61.303840470233425,226.4303200473052,212.4221807000556,469.15062816558384,591.7559613885336,456.57256143617275,107.81523372918524,100.08677909125882,129.95138080022792,42.446776223333146,50.05014648429853,45.613778627032666
2022/05/07 06:45:10,59.86633764569675,100.15379627243064,55.90122380853527,45.38148591546282,46.39151057404501,46.9870086237235,61.64036658443415,227.59124006014054,213.53548365926972,470.7924336260696,593.8496214020034,458.43770216649153,108.32418026302769,100.60597252297427,130.58283538767114,42.684121203333895,50.3270632783715,45.870535120711565
2022/05/07 06:45:13,60.15010919402523,100.51914563005302,56.20429095405199,45.62786692064178,46.637971398508675,47.26139912917818,61.976892698634884,228.7521600729758,214.64878661848385,472.4248034229893,595.9238055083712,460.2929219354788,108.83312679687015,101.12516595468973,131.21428997511433,42.92146618333464,50.60398007244446,46.127291614390465
2022/05/07 06:45:15,60.4149626391318,100.87488053089587,56.487805380503104,45.85529554080697,46.86547369801359,47.516866151498064,62.29472291760224,229.86216254138853,215.6925081427471,473.991123574947,597.9298239398819,462.0687740138143,109.30135760800519,101.61497107894958,131.79641217291356,43.13982356493532,50.85012833384265,46.36429760855561
2022/05/07 06:45:17,60.67981608423837,101.23061543173873,56.77131980695423,46.08272416097217,47.092975997518515,47.762871432250535,62.60320518895292,230.9721650098012,216.73622966701038,475.55744372690464,599.9358423713925,463.84462609214967,109.75940948846342,102.10477620320943,132.37853437071277,43.358180946536,51.09627659524083,46.60130360272075
2022/05/07 06:45:19,60.94466952934495,101.58635033258157,57.05483423340535,46.30067658863047,47.320478297023435,48.00887671300302,62.91168746030358,232.08216747821388,217.77995119127365,477.12376387886235,601.9418608029032,465.6204781704851,110.2174613689216,102.59458132746929,132.96065656851198,43.57653832813669,51.34242485663903,46.82843434712901
2022/05/07 06:45:55,61.209522974451524,101.94208523342442,57.33834865985647,46.51862901628879,47.53850133404898,48.2548819937555,63.22016973165426,233.18198643774207,218.8137325105439,478.680648367254,603.9478792344137,467.39633024882056,110.67551324937982,103.08438645172915,133.5427787663112,43.79489570973738,51.58857311803722,47.05556509153727
2022/05/07 06:45:58,61.4743764195581,102.29782013426725,57.6218630863076,46.73658144394709,47.75652437107453,48.50088727450798,63.52865200300493,234.28180539727026,219.84751382981418,480.2375328556456,605.9441597123733,469.172182327156,111.13356512983802,103.574191575989,134.12490096411042,44.013253091338065,51.83472137943541,47.28269583594553
2022/05/07 06:46:00,61.73922986466467,102.6535550351101,57.90537751275871,46.9545338716054,47.974547408100086,48.74689255526045,63.837134274355606,235.3816243567984,220.88129514908445,481.78498168047133,607.9307022367819,470.93811344415997,111.59161701029622,104.06399670024885,134.70702316190963,44.23161047293875,52.080869640833605,47.50982658035378
2022/05/07 06:46:02,62.00408330977124,103.00928993595295,58.18889193920984,47.17248629926372,48.19257044512563,48.992897836012936,64.14561654570628,236.47125980744207,221.91507646835475,483.33243050529694,609.9172447611905,472.7040445611638,112.04966889075445,104.55380182450871,135.28914535970884,44.44996785453943,52.32701790223179,47.736957324762045
2022/05/07 06:46:04,62.26893675487782,103.3650248367958,58.472406365660966,47.39043872692202,48.410593482151185,49.23890311676541,64.45409881705693,237.5608952580857,222.948857787625,484.8704436665565,611.8940493320481,474.4600547168364,112.50772077121265,105.04360694876854,135.87126755750805,44.66832523614011,52.57316616362998,47.9640880691703
2022/05/07 06:46:06,62.514872096762495,103.6823019105205,58.74614443257929,47.60839115458033,48.628616519176724,49.48490839751789,64.76258108840761,238.65053070872938,223.98263910689528,486.40845682781617,613.8708539029057,476.2061439111774,112.96577265167086,105.53341207302842,136.45338975530728,44.88668261774079,52.81931442502816,48.19121881357857
2022/05/07 06:46:08,62.76080743864718,103.9995789842452,59.01988249949762,47.81686738973176,48.84663955620228,49.730913678270376,65.07106335975828,239.7299826504885,225.01642042616558,487.94646998907575,615.8379205202122,477.9423121441869,113.42382453212905,106.02321719728828,137.0355119531065,45.10503999934147,53.06546268642635,48.41834955798683
2022/05/07 06:46:43,63.006742780531845,104.3168560579699,59.293620566415946,48.02534362488319,49.06466259322782,49.97691895902285,65.37954563110895,240.80943459224764,226.05020174543583,489.48448315033545,617.8049871375188,479.6784803771963,113.88187641258727,106.51302232154814,137.6176341509057,45.32339738094216,53.31161094782453,48.645480302395086
2022/05/07 06:46:45,63.252678122416526,104.6341331316946,59.567358633334266,48.23381986003461,49.282685630253376,50.22292423977533,65.68802790245962,241.88888653400676,227.0740428597131,491.02249631159515,619.7623158012743,481.4146486102058,114.32974936236862,107.002827445808,138.19975634870488,45.54175476254285,53.55775920922272,48.87261104680334
2022/05/07 06:46:47,63.49861346430121,104.9514102054193,59.84109670025259,48.44229609518604,49.50070866727892,50.46892952052781,65.9965101738103,242.9581549668814,228.0978839739904,492.5510738092887,621.7196444650298,483.14089588188386,114.77762231214999,107.48283646758264,138.78187854650412,45.760112144143534,53.80390747062092,49.099741791211606
2022/05/07 06:46:49,63.744548806185875,105.26868727914402,60.114834767170926,48.65077233033746,49.718731704304474,50.714934801280286,66.30499244516096,244.027423399756,229.1217250882677,494.0796513069824,623.6672351752343,484.86714315356187,115.22549526193134,107.96284548935732,139.36400074430333,45.96897572654419,54.05005573201911,49.32687253561986
2022/05/07 06:46:52,63.99048414807055,105.58596435286871,60.388572834089246,48.85924856548889,49.93675474133002,50.960940082032764,66.61347471651165,245.09669183263063,230.145566202545,495.59879314111,625.6148258854388,486.5933904252399,115.6733682117127,108.44285451113197,139.94612294210253,46.17783930894485,54.2962039934173,49.55400328002813
2022/05/07 06:46:54,64.23641948995522,105.90324142659341,60.65253454147478,49.06772480064032,50.15477777835557,51.20694536278525,66.91260904024561,246.16596026550525,231.1694073168223,497.1179349752376,627.5624165956433,488.31963769691794,116.12124116149407,108.92286353290662,140.52824513990174,46.38670289134549,54.54235225481548,49.771258774679495
2022/05/07 06:46:56,64.47289578022895,106.20128958675903,60.90671988932751,49.27620103579175,50.37280081538112,51.45295064353773,67.21174336397961,247.23522869837984,232.19324843109962,498.6370768093651,629.5002693522968,490.04588496859594,116.56911411127543,109.4028725546813,141.10050085977218,46.59556647374615,54.78850051621368,49.988514269330885
2022/05/07 06:47:31,64.70937207050268,106.49933774692468,61.16090523718024,49.48467727094318,50.59082385240667,51.6989559242902,67.5108776877136,248.30449713125444,233.21708954537687,500.1562186434927,631.4381221089502,491.7721322402739,117.0169870610568,109.88288157645594,141.6727565796426,46.80443005614681,55.03464877761187,50.20576976398226
2022/05/07 06:47:33,64.94584836077641,106.7973859070903,61.415090585032964,49.693153506094596,50.80884688943222,51.94496120504269,67.81001201144758,249.3737655641291,234.24093065965417,501.67536047762036,633.3759748656037,493.49837951195195,117.46486001083814,110.36289059823058,142.245012299513,47.01329363854746,55.28079703901006,50.423025258633636
2022/05/07 06:47:35,65.18232465105014,107.09543406725592,61.66927593288571,49.90162974124602,51.026869926457756,52.19096648579516,68.10914633518156,250.44303399700368,235.26477177393144,503.194502311748,635.3138276222571,495.21470582229847,117.91273296061951,110.84289962000526,142.81726801938342,47.22215722094812,55.526945300408244,50.64028075328501
2022/05/07 06:47:37,65.41880094132387,107.39348222742156,61.91368492120563,50.11010597639745,51.23541370100394,52.43697176654764,68.40828065891554,251.5123024298783,236.28861288820875,504.7136441458756,637.2516803789107,496.931032132645,118.36060591040086,111.3229086417799,143.38952373925383,47.43102080334877,55.773093561806434,50.8575362479364
2022/05/07 06:47:39,65.64581817998665,107.69153038758718,62.15809390952557,50.31858221154888,51.44395747555011,52.68297704730011,68.70741498264954,252.58157086275293,237.30251379749308,506.2327859800032,639.1895331355641,498.6473584429916,118.80847886018223,111.80291766355457,143.95191298119545,47.63988438574943,56.01924182320463,51.07479174258777
2022/05/07 06:47:41,65.87283541864942,107.98957854775279,62.40250289784551,50.52705844670031,51.65250125009629,52.928982328052605,69.00654930638352,253.64065578674303,238.30647450178435,507.7424921505649,641.1273858922176,500.36368475333813,119.25635180996358,112.28292668532923,144.51430222313707,47.848747968150086,56.26539008460282,51.29204723723915
2022/05/07 06:47:43,66.0809345540903,108.24916888080028,62.62735916709984,50.71658229683797,51.83260723720435,53.14660238410287,69.27763978726743,254.5979056218879,239.22097336113885,509.1200990312023,642.8996934385036,501.9212756823809,119.6533301063607,112.7139551946779,145.02735907543467,48.02913015295066,56.48076981332623,51.489552232376774
2022/05/07 06:47:45,66.28903368953118,108.50875921384777,62.842439076821385,50.89662995446875,52.01271322431242,53.36422244015314,69.54873026815136,255.55515545703278,240.12553201550034,510.4977059118397,644.6622630312387,503.47886661142377,120.05030840275779,113.13518760154139,145.54041592773228,48.20951233775122,56.696149542049646,51.687057227514394
2022/05/07 06:48:20,66.47821472175016,108.74912063333618,63.04774262701013,51.067201419592635,52.183339948941104,53.58184249620341,69.8104728014186,256.4920382744087,240.97044943990394,511.86587712891117,646.4248326239739,505.02653657913504,120.44728669915492,113.55642000840486,146.0534727800299,48.389894522551785,56.91152927077307,51.87468697289512
2022/05/07 06:48:22,66.66739575396913,108.9894820528246,63.25304617719887,51.23777288471653,52.35396667356979,53.79000081068628,70.07221533468584,257.4187375829,241.8153668643075,513.2340483459827,648.1874022167088,506.57420654684637,120.84426499555202,113.97765241526832,146.5665296323275,48.570276707352356,57.126908999496486,52.062316718275866
2022/05/07 06:48:24,66.85657678618813,109.229843472313,63.45834972738761,51.408344349840426,52.52459339819849,53.99815912516914,70.32460992033639,258.3454368913913,242.66028428871113,514.592783899488,649.9304959023418,508.09211363056323,121.24124329194913,114.3988848221318,147.05985352876752,48.75065889215292,57.3422887282199,52.2499464636566
2022/05/07 06:48:26,67.04575781840711,109.46059043502187,63.65387691804356,51.578915814964326,52.69522012282717,54.19685569808461,70.56765655837025,259.2517691821136,243.50520171311467,515.9515194529936,651.6735895879749,509.6100207142801,121.63822158834625,114.81032112651008,147.55317742520754,48.931041076953484,57.55766845694332,52.437576209037324
2022/05/07 06:48:28,67.2349388506261,109.69133739773075,63.84940410869951,51.74948728008821,52.86584684745587,54.39555227100007,70.8107031964041,260.15810147283594,244.3401789325253,517.310255006499,653.4069453200569,511.11800683666553,122.0250209540665,115.22175743088836,148.04650132164753,49.11142326175405,57.76279200810846,52.62520595441808
2022/05/07 06:48:30,67.42411988284508,109.9124699036601,64.04493129935545,51.9200587452121,53.03647357208457,54.59424884391554,71.05374983443797,261.04406674578917,245.16521594694294,518.6501192328724,655.1208251450369,512.6061510363879,122.41182031978678,115.63319373526664,148.52995874015878,49.29180544655462,57.96791555927363,52.8128356997988
2022/05/07 06:48:32,67.59438281184215,110.09514458247126,64.21112941141301,52.07167782532225,53.1881417717545,54.77402193369619,71.26875262962177,261.81801342101267,245.88091070643776,519.9239338142837,656.7568013416086,513.9752437001326,122.7680828934765,115.99564952721892,148.96408376902596,49.453200032955124,58.15252675532226,52.97083969590891
2022/05/07 06:48:33,67.7551866892283,110.27781926128247,64.37732752347056,52.22329690543237,53.33980997142445,54.95379502347685,71.48375542480558,262.5919600962362,246.59660546593253,521.1883127321291,658.3927775381804,515.3443363638772,123.12434546716622,116.35810531917122,149.39820879789318,49.61459461935563,58.337137951370906,53.128843692019
2022/05/07 06:49:07,67.85923625694872,110.40280719941643,64.49464383786413,52.318058830501194,53.444081858697544,55.07679766385309,71.62397463905587,263.0807685226932,247.00415387064487,521.9714728081079,659.3568349397317,516.1280923090643,123.32792408070321,116.56382347136037,149.64487074611318,49.709532611355925,58.46021208207,53.2275961895878
2022/05/07 06:49:09,67.96328582466917,110.51818068077088,64.59240743319211,52.412820755570024,53.538874483491256,55.19033856266193,71.75484590568949,263.5390264224966,247.38188166037824,522.7074545662567,660.2624646199768,516.8523224862626,123.53150269424017,116.74994941857909,149.87179973847557,49.794976804156185,58.57303003521085,53.316473437399736
2022/05/07 06:49:11,68.05787634077865,110.63355416212531,64.69017102852008,52.50758268063886,53.6241878458056,55.294417719903365,71.87636922470642,263.97691730453096,247.73972904012567,523.3962580065755,661.1096665789157,517.5269478568035,123.71472344642346,116.92627926331265,150.0789957749804,49.88042099695647,58.67559181079343,53.40535068521166
2022/05/07 06:49:13,68.15246685688815,110.73931318670023,64.77815826431527,52.602344605707685,53.709501208119946,55.39849687714479,71.99789254372335,264.3842576599117,248.04787539490815,524.0661901197622,661.9179167236506,518.1519684206868,123.88776526792991,117.09281300556101,150.2763253335564,49.956371390556704,58.76789740881775,53.48435268326671
2022/05/07 06:49:15,68.24705737299763,110.83545775449556,64.86614550011043,52.687630338269635,53.7948145704343,55.49311429281883,72.11006791512361,264.7712309975235,248.33614133970462,524.7361222329489,662.7261668683855,518.7769889845703,124.06080708943632,117.25934674780936,150.4736548921324,50.03232178415694,58.86020300684206,53.56335468132176
2022/05/07 06:49:16,68.34164788910714,110.93160232229094,64.95413273590562,52.772916070831585,53.880127932748636,55.58773170849285,72.22224328652385,265.1582043351353,248.62440728450116,525.3683116918716,663.4857272453653,519.3623257031278,124.22366998026592,117.4160843875725,150.6611179727796,50.10827217775717,58.95250860486639,53.6423566793768
2022/05/07 06:49:18,68.40786125038377,110.9989035197477,65.03234361216799,52.82977322587287,53.94648277010425,55.66342564103208,72.31572276269073,265.5349941638625,248.9027330243047,525.9816298236622,664.245287622345,519.9079785763594,124.36617500974182,117.57282202733566,150.8485810534268,50.17472877215739,59.02430184777418,53.71148342767496
2022/05/07 06:49:20,68.47407461166041,111.05659026042491,65.11055448843037,52.88663038091418,54.00335834498047,55.7391195735713,72.40920223885759,265.90160048370524,249.18105876410823,526.5572053011889,665.0048479993246,520.453631449591,124.5086800392177,117.71976356461361,151.03604413407402,50.241185366557595,59.096095090682,53.78061017597313
2022/05/07 06:49:57,68.54028797293707,111.11427700110214,65.18876536469274,52.94348753595548,54.0602339198567,55.814813506110525,72.50268171502445,266.26820680354797,249.4593845039118,526.8591465353011,665.7644083763045,520.9992843228224,124.65118506869356,117.86670510189158,151.22350721472122,50.3076419609578,59.1678883335898,53.84973692427129
2022/05/07 06:49:59,68.60650133421372,111.17196374177936,65.26697624095513,53.00034469099677,54.11710949473293,55.89050743864975,72.59616119119133,266.6348131233907,249.73771024371533,527.1422164422813,666.5239687532842,521.5350162347225,124.79369009816946,118.01364663916954,151.41097029536843,50.37409855535801,59.23968157649761,53.918863672569465
2022/05/07 06:50:01,68.67271469549034,111.22965048245656,65.3451871172175,53.057201846038076,54.17398506960917,55.966201371188966,72.68029271974152,267.00141944323343,250.01603598351883,527.4252863492618,667.2835291302639,522.0707481466226,124.93619512764533,118.16058817644749,151.5984333760156,50.440555149758225,59.311474819405404,53.98799042086763
2022/05/07 06:50:03,68.738928056767,111.28733722313378,65.42339799347988,53.114059001079376,54.23086064448539,56.041895303728204,72.76442424829169,267.36802576307616,250.29436172332234,527.708356256242,668.0430895072436,522.6064800585226,125.07870015712123,118.30752971372544,151.78589645666284,50.507011744158426,59.38326806231321,54.05711716916579
2022/05/07 06:50:05,68.79568236643269,111.345023963811,65.50160886974226,53.17091615612067,54.28773621936162,56.11758923626743,72.84855577684189,267.7346320829189,250.5726874631259,527.9819904996563,668.8026498842235,523.1422119704227,125.22120518659713,118.45447125100341,151.97335953731005,50.573468338558634,59.45506130522103,54.12624391746396
2022/05/07 06:50:07,68.85243667609839,111.3930962477087,65.57981974600465,53.22777331116197,54.34461179423785,56.183821427239245,72.93268730539207,268.0706878761081,250.81125238295752,528.2367534159387,669.5135204934481,523.6283390756654,125.35353128539617,118.59161668579617,152.15095614002846,50.63043113375881,59.52685454812883,54.185495416005246
2022/05/07 06:50:10,68.89973193415312,111.41232516126777,65.62870154366863,53.2656780811895,54.39200810663471,56.23113013507626,72.98877499109219,268.27435805379844,250.92059463788033,528.3122387244666,670.0004181709992,523.8962050316154,125.4451416614878,118.67978160816294,152.25948739724524,50.66840633055893,59.57813543592012,54.21512116527588
2022/05/07 06:50:44,68.89973193415312,111.41232516126777,65.64825426273423,53.2656780811895,54.40148736911408,56.22166839350886,72.97007909585881,268.22344050937585,250.79137197297155,528.3216743880326,670.1075356600604,523.826758302295,125.43496273081095,118.66998550567774,152.24962091931644,50.66840633055893,59.57813543592012,54.20524591551901
2022/05/07 06:50:46,68.89027288254218,111.39309624770868,65.65803062226702,53.2656780811895,54.39200810663471,56.21220665194145,72.95138320062543,268.14197243829966,250.6422688980768,528.3311100515987,670.1854392884686,523.7077067663172,125.41460486945725,118.63080109573694,152.21015500760123,50.66840633055893,59.57813543592012,54.19537066576212
2022/05/07 06:50:48,68.88081383093123,111.37386733414961,65.66780698179983,53.2656780811895,54.38252884415534,56.20274491037405,72.92333935777538,268.0401373494545,250.48322561818907,528.3311100515987,670.2243911026727,523.558892346345,125.39424700810356,118.59161668579617,152.16082261795725,50.65891253135891,59.57813543592012,54.175620166248365
2022/05/07 06:50:50,68.87135477932028,111.35463842059053,65.66780698179981,53.2656780811895,54.37304958167597,56.193283168806644,72.89529551492532,267.91793524284026,250.2844215183294,528.3216743880326,670.2341290562237,523.3803150423784,125.36371021607302,118.55243227585538,152.10162375038445,50.64941873215888,59.56787925836186,54.1558696667346
